Datasheet|Image|DK Part #|Mfr Part #|Mfr|Supplier|Description|Stock|Price|@ qty|Min Qty| Package|Series|Part Status|Connector Type|Contact Type|Style|Number of Positions|Number of Positions Loaded|Pitch - Mating|Number of Rows|Row Spacing - Mating|Mounting Type|Termination|Fastening Type|Contact Finish - Mating|Contact Finish Thickness - Mating|Insulation Color|Insulation Height|Contact Length - Post|Operating Temperature|Material Flammability Rating|Contact Finish - Post|Mated Stacking Heights|Ingress Protection|Features|Current Rating (Amps)|Voltage Rating
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|//media.digikey.com/Photos/Molex/0781202407.jpg|WM16692-ND|781202407|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|2.13|0|1|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|1.97µin (0.050µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202018-ND|781202018|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|1.38259|0|2432|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|15.0µin (0.38µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202408-ND|781202408|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|15.0µin (0.38µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202019-ND|781202019|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|1.45553|0|2432|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202007-ND|781202007|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|0.99234|0|2432|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|1.97µin (0.050µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202419-ND|781202419|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|1.61733|0|2048|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202417-ND|781202417|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|1.44454|0|2048|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|1.97µin (0.050µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202418-ND|781202418|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|1.52669|0|2048|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|15.0µin (0.38µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202409-ND|781202409|Molex|Molex|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202008-ND|781202008|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|1.06078|0|2432|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|15.0µin (0.38µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202017-ND|781202017|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|1.36522|0|2432|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|1.97µin (0.050µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|Pick and Place|4.3A|125VAC
https://www.molex.com/pdm_docs/ps/781200001-000.pdf|-|0781202009-ND|781202009|Molex|Molex|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tube|Slim-Grid 78120|Active|Receptacle|Female Socket|Board to Board|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.178"" (4.51mm)"|-|-55°C ~ 105°C|UL94 V-0|Tin|-|-|-|4.3A|125VAC
-|//media.digikey.com/Photos/Samtec%20Photos/SFML-110-02-L-D.jpg|SFML-110-02-L-D-ND|SFML-110-02-L-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|175|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D.jpg|"SAM14530TR-ND,SAM14530CT-ND,SAM14530DKR-ND"|SFML-110-02-S-D-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|674|6.46|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|Tiger Eye™ SFML|-|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D-LC.jpg|SFML-110-02-S-D-LC-ND|SFML-110-02-S-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|91|9.8|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-LC-ND|SFML-110-02-L-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|65|8.24|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-xx-x-D.jpg|SAM8710-ND|SFML-110-01-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|"2,031"|9.03|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D-LC.jpg|SAM11756-ND|SFML-110-T2-S-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|131|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
http://suddendocs.samtec.com/prints/sfml-1xx-xx-xxx-d-xx-footprint.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D.jpg|SAM8242-ND|SFML-110-T2-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|15|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-T1-S-D-LC-ND|SFML-110-T1-S-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|182|7.94|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
http://suddendocs.samtec.com/prints/sfm-thd.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-xx-x-D.jpg|SAM8241-ND|SFML-110-T1-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|67|7.53|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-xx-x-D-LC.jpg|SAM11752-ND|SFML-110-01-L-D-LC|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|100|7.91|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Lock|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D-A.jpg|SAM11754-ND|SFML-110-02-S-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|9.42|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|"612-SFML-110-T2-S-D-LC-P-TR-ND,612-SFML-110-T2-S-D-LC-P-TRCT-ND,612-SFML-110-T2-S-D-LC-P-TRDKR-ND"|SFML-110-T2-S-D-LC-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.536|0|550|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Lock, Pick and Place"|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D-A.jpg|SAM11753-ND|SFML-110-02-L-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|"612-SFML-110-T2-S-D-A-K-TR-ND,612-SFML-110-T2-S-D-A-K-TRCT-ND,612-SFML-110-T2-S-D-A-K-TRDKR-ND"|SFML-110-T2-S-D-A-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.2|0|675|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D-A.jpg|SAM11755-ND|SFML-110-T2-S-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|7.86|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
http://suddendocs.samtec.com/catalog_english/sfm.pdf|//media.digikey.com/Renders/Samtec%20Renders/SFML-110-x2-x-D.jpg|SAM8719-ND|SFML-110-02-S-D|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|9.42|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-SN-ND|SFML-110-T2-L-D-SN|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.0341|0|500|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Solder Retention|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-A-TR-ND|SFML-110-T2-S-D-A-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.2504|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-110-T2-SM-D-A-K-TR-ND|SFML-110-T2-SM-D-A-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.4016|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-P-TR-ND|SFML-110-02-L-D-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.5192|0|550|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-02-S-D-TR-ND|SFML-110-02-S-D-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.9392|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-P-ND|SFML-110-T2-S-D-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.37|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-03-S-D-K-ND|SFML-110-03-S-D-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.180"" (4.57mm)"|"0.075"" (1.91mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-T1-L-D-A-K-ND|SFML-110-T1-L-D-A-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD PCB|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Through Hole|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.180"" (4.57mm)"|"0.120"" (3.05mm)"|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-SN-P-ND|SFML-110-T2-L-D-SN-P|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Pick and Place, Solder Retention"|3.2A per Contact|250VAC
-|-|SFML-112-L2-S-D-A-ND|SFML-112-L2-S-D-A|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Board Guide|3.2A per Contact|250VAC
-|-|SFML-112-T2-L-D-K-ND|SFML-112-T2-L-D-K|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|Active|0|0|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-SN2-P-TR-ND|SFML-110-02-L-D-SN2-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|Active|0|0|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Pick and Place, Solder Retention"|3.2A per Contact|250VAC
-|-|SFML-110-T2-L-D-A-P-TR-ND|SFML-110-T2-L-D-A-P-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|3.927|0|550|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-02-L-D-A-K-TR-ND|SFML-110-02-L-D-A-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|4.3848|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-112-02-L-D-ND|SFML-112-02-L-D|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|4.5864|0|500|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|-|3.2A per Contact|250VAC
-|-|SFML-112-02-L-D-SN-ND|SFML-112-02-L-D-SN|Samtec Inc.|Samtec Inc.|CONN RCPT 24POS 0.05 GOLD SMD|0|5.0568|0|500|Bulk|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|24|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|10.0µin (0.25µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Solder Retention|3.2A per Contact|250VAC
-|-|SFML-110-L2-S-D-A-K-TR-ND|SFML-110-L2-S-D-A-K-TR|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|5.2584|0|675|Tape & Reel (TR)|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|"Board Guide, Pick and Place"|3.2A per Contact|250VAC
-|-|SFML-110-T2-S-D-K-ND|SFML-110-T2-S-D-K|Samtec Inc.|Samtec Inc.|CONN RCPT 20POS 0.05 GOLD SMD|0|8.14|0|1|Tube|Tiger Eye™ SFML|Active|Receptacle|Female Socket|Board to Board or Cable|20|All|"0.050"" (1.27mm)"|2|"0.050"" (1.27mm)"|Surface Mount|Solder|Locking Ramp|Gold|30.0µin (0.76µm)|Black|"0.185"" (4.70mm)"|-|-55°C ~ 125°C|UL94 V-0|Tin|-|-|Pick and Place|3.2A per Contact|250VAC
